Frame	Brake	GazeX	GazeY
11545	0	480	135
11546	0	476	125
11547	0	486	130
11548	0	486	132
11549	0	486	136
11550	0	482	139
11551	0	481	133
11552	0	474	129
11553	0	457	136
11554	0	467	148
11555	0	460	142
11556	0	469	149
11557	0	476	152
11558	0	468	149
11559	0	464	151
11560	0	466	150
11561	0	469	156
11562	0	461	150
11563	0	475	131
11564	0	454	120
11565	0	457	125
11566	0	460	125
11567	0	465	128
11568	0	461	125
11569	0	462	129
11570	0	464	127
11571	0	468	126
11572	0	468	126
11573	0	468	124
11574	0	467	127
11575	0	467	129
11576	0	473	146
11577	0	467	152
11578	0	467	153
11579	0	467	149
11580	0	464	156
11581	0	457	157
11582	0	462	158
11583	0	440	155
11584	0	452	155
11585	0	443	155
11586	0	438	149
11587	0	435	155
11588	0	445	155
11589	0	434	149
11590	0	441	155
11591	0	461	145
11592	0	466	124
11593	0	476	128
11594	0	477	131
11595	0	473	131
11596	0	470	124
11597	0	473	133
11598	0	475	127
11599	0	475	128
11600	0	471	132
11601	0	466	131
11602	0	473	129
11603	0	469	128
11604	0	489	125
11605	0	578	112
11606	0	584	112
11607	0	590	108
11608	0	596	110
11609	0	587	110
11610	0	598	109
11611	0	539	102
11612	0	-1	-1
11613	0	456	118
11614	0	457	120
11615	0	467	121
11616	0	462	129
11617	0	463	127
11618	0	470	129
11619	0	475	128
11620	0	466	129
11621	0	465	129
11622	0	457	132
11623	0	466	128
11624	0	464	131
11625	0	467	132
11626	0	469	128
11627	0	470	130
11628	0	466	129
11629	0	465	131
11630	0	461	129
11631	0	462	131
11632	0	460	129
11633	0	464	153
11634	0	456	152
11635	0	461	154
11636	0	464	155
11637	0	455	155
11638	0	459	159
11639	0	456	155
11640	0	455	159
11641	0	452	157
11642	0	437	154
11643	0	449	156
11644	0	443	155
11645	0	449	156
11646	0	451	156
11647	0	495	137
11648	0	501	121
11649	0	454	124
11650	0	454	126
11651	0	457	125
11652	0	457	131
11653	0	463	128
11654	0	459	128
11655	0	460	127
11656	0	465	126
11657	0	451	155
11658	0	444	156
11659	0	423	150
11660	0	424	154
11661	0	421	153
11662	0	422	152
11663	0	422	154
11664	0	429	154
11665	0	423	153
11666	0	429	149
11667	0	427	151
11668	0	425	150
11669	0	431	155
11670	0	431	152
11671	0	417	146
11672	0	420	152
11673	0	456	126
11674	0	464	126
11675	0	463	129
11676	0	465	130
11677	0	467	132
11678	0	469	129
11679	0	468	132
11680	0	472	127
11681	0	475	127
11682	0	473	129
11683	0	469	130
11684	0	473	132
11685	0	469	130
11686	0	474	129
11687	0	471	130
11688	0	457	135
11689	0	442	155
11690	0	435	152
11691	0	438	150
11692	0	434	153
11693	0	447	158
11694	0	437	153
11695	0	443	156
11696	0	434	155
11697	0	432	159
11698	0	422	148
11699	0	429	156
11700	0	439	158
11701	0	430	154
11702	0	427	155
11703	0	430	154
11704	0	433	157
11705	0	430	152
11706	0	426	152
11707	0	473	141
11708	0	476	122
11709	0	453	122
11710	0	460	125
11711	0	465	128
11712	0	470	131
11713	0	468	129
11714	0	469	128
11715	0	472	128
11716	0	469	128
11717	0	477	128
11718	0	476	129
11719	0	475	129
11720	0	476	130
11721	0	470	129
11722	0	470	130
11723	0	468	129
11724	0	473	126
11725	0	466	124
11726	0	466	133
11727	0	462	128
11728	0	462	134
11729	0	463	129
11730	0	464	129
11731	0	425	114
11732	0	484	117
11733	0	459	113
11734	0	462	121
11735	0	463	128
11736	0	467	123
11737	0	471	128
11738	0	475	127
11739	0	474	132
11740	0	477	122
11741	0	474	128
11742	0	480	130
11743	0	476	130
11744	0	478	131
11745	0	475	129
11746	0	477	130
11747	0	473	127
11748	0	479	124
11749	0	484	124
11750	0	479	127
11751	0	479	125
11752	0	540	118
11753	0	591	109
11754	0	600	107
11755	0	606	106
11756	0	607	114
11757	0	594	105
11758	0	598	109
11759	0	575	110
11760	0	597	111
11761	0	599	109
11762	0	590	110
11763	0	600	106
11764	0	604	105
11765	0	602	113
11766	0	531	111
11767	0	542	95
11768	0	462	115
11769	0	463	124
11770	0	465	125
11771	0	461	121
11772	0	460	121
11773	0	457	129
11774	0	464	126
11775	0	464	125
11776	0	463	128
11777	0	453	118
11778	0	-1	-1
11779	0	489	126
11780	0	468	112
11781	0	469	121
11782	0	473	125
11783	0	475	128
11784	0	477	124
11785	0	477	125
11786	0	476	129
11787	0	475	125
11788	0	475	128
11789	0	480	129
11790	0	463	128
11791	0	462	127
11792	0	466	128
11793	0	464	128
11794	0	457	131
11795	0	462	126
11796	0	460	134
11797	0	464	134
11798	0	457	129
11799	0	451	139
11800	0	450	143
11801	0	445	144
11802	0	462	152
11803	0	444	145
11804	0	452	147
11805	0	447	144
11806	0	437	143
11807	0	439	145
11808	0	430	146
11809	0	418	145
11810	0	421	151
11811	0	426	154
11812	0	430	153
11813	0	427	152
11814	0	424	144
11815	0	428	155
11816	0	422	148
11817	0	420	155
11818	0	419	147
11819	0	417	144
11820	0	459	122
11821	0	465	128
11822	0	461	132
11823	0	459	129
11824	0	468	129
11825	0	464	132
11826	0	465	132
11827	0	466	131
11828	0	470	133
11829	0	465	130
11830	0	460	124
11831	0	467	123
11832	0	468	129
11833	0	471	129
11834	0	470	133
11835	0	468	127
11836	0	481	126
11837	0	485	132
11838	0	481	132
11839	0	482	130
11840	0	482	128
11841	0	482	128
11842	0	485	125
11843	0	483	130
11844	0	487	127
11845	0	483	126
11846	0	489	128
11847	0	467	127
11848	0	452	122
11849	0	455	111
11850	0	461	122
11851	0	458	130
11852	0	458	131
11853	0	462	129
11854	0	462	130
11855	0	466	133
11856	0	468	128
11857	0	458	128
11858	0	464	126
11859	0	459	132
11860	0	468	129
11861	0	464	131
11862	0	463	130
11863	0	444	151
11864	0	428	148
11865	0	431	149
11866	0	421	147
11867	0	440	153
11868	0	422	152
11869	0	423	153
11870	0	433	155
11871	0	425	146
11872	0	440	152
11873	0	434	155
11874	0	432	155
11875	0	436	153
11876	0	453	128
11877	0	464	127
11878	0	462	132
11879	0	467	133
11880	0	468	130
11881	0	467	130
11882	0	465	135
11883	0	468	133
11884	0	463	127
11885	0	463	123
11886	0	426	120
11887	0	444	124
11888	0	460	121
11889	0	459	128
11890	0	459	128
11891	0	454	131
11892	0	463	127
11893	0	459	125
11894	0	457	126
11895	0	459	126
11896	0	455	128
11897	0	459	127
11898	0	462	129
11899	0	462	129
11900	0	461	130
11901	0	459	128
11902	0	462	126
11903	0	467	122
11904	0	468	126
11905	0	472	128
11906	0	470	127
11907	0	471	127
11908	0	470	128
11909	0	469	133
11910	0	470	127
11911	0	475	135
11912	0	471	134
11913	0	461	130
11914	0	458	133
11915	0	457	125
11916	0	456	128
11917	0	463	129
11918	0	455	126
11919	0	460	127
11920	0	458	126
11921	0	462	126
11922	0	462	124
11923	0	463	128
11924	0	460	125
11925	0	463	125
11926	0	462	128
11927	0	459	126
11928	0	462	132
11929	0	461	129
11930	0	463	127
11931	0	459	125
11932	0	463	118
11933	0	446	117
11934	0	449	115
11935	0	442	113
11936	0	451	123
11937	0	455	122
11938	0	457	126
11939	0	458	125
11940	0	465	124
11941	0	462	132
11942	0	450	134
11943	0	461	137
11944	0	465	129
11945	0	473	126
11946	0	534	144
11947	0	484	129
11948	0	462	112
11949	0	431	138
11950	0	444	136
11951	0	451	145
11952	0	417	105
11953	0	418	99
11954	0	438	146
11955	0	439	143
11956	0	494	137
11957	0	479	146
11958	0	417	140
11959	0	401	148
11960	0	388	122
11961	0	420	181
11962	0	420	158
11963	0	484	140
11964	0	501	150
11965	0	529	155
11966	0	522	153
11967	0	524	141
11968	0	499	140
11969	0	500	131
11970	0	482	138
11971	0	428	134
11972	0	440	153
11973	0	429	198
11974	0	448	117
11975	0	476	116
11976	0	523	130
11977	0	542	143
11978	0	487	127
11979	0	490	135
11980	0	504	131
11981	0	489	129
11982	0	550	141
11983	0	524	133
11984	0	509	132
11985	0	484	142
11986	0	512	133
11987	0	450	113
11988	0	446	113
11989	0	529	134
11990	0	526	133
11991	0	561	146
11992	0	585	146
11993	0	515	126
11994	0	493	132
11995	0	497	133
11996	0	517	139
11997	0	522	134
11998	0	524	133
11999	0	529	131
12000	0	513	131
12001	0	490	143
12002	0	503	117
12003	0	561	165
12004	0	524	181
12005	0	432	129
12006	0	473	138
12007	0	466	133
12008	0	459	125
12009	0	508	132
12010	0	515	129
12011	0	530	131
12012	0	528	140
12013	0	514	140
12014	0	517	145
12015	0	515	143
12016	0	508	149
12017	0	515	134
12018	0	472	120
12019	0	541	117
12020	0	507	125
12021	0	454	108
12022	0	467	125
12023	0	448	148
12024	0	473	141
12025	0	510	144
12026	0	512	144
12027	0	530	138
12028	0	512	129
12029	0	522	137
12030	0	480	161
12031	0	508	151
12032	0	474	133
12033	0	502	141
12034	0	512	131
12035	0	513	131
12036	0	510	135
12037	0	517	129
12038	0	521	132
12039	0	503	129
12040	0	495	130
12041	0	502	128
12042	0	505	128
12043	0	506	128
12044	0	502	128
12045	0	501	127
12046	0	496	128
12047	0	500	127
12048	0	518	123
12049	0	520	120
12050	0	524	124
12051	0	519	125
12052	0	523	124
12053	0	498	114
12054	0	434	99
12055	0	456	110
12056	0	463	120
12057	0	462	121
12058	0	459	123
12059	0	464	121
12060	0	457	123
12061	0	459	124
12062	0	491	119
12063	0	513	123
12064	0	511	121
12065	0	515	123
12066	0	514	120
12067	0	512	119
12068	0	514	117
12069	0	517	114
12070	0	516	115
12071	0	522	114
12072	0	491	110
12073	0	425	101
12074	0	451	113
12075	0	462	118
12076	0	467	122
12077	0	463	123
12078	0	462	128
12079	0	466	126
12080	0	464	127
12081	0	460	129
12082	0	468	127
12083	0	460	125
12084	0	464	124
12085	0	459	125
12086	0	457	120
12087	0	459	123
12088	0	461	118
12089	0	462	122
12090	0	461	122
12091	0	462	121
12092	0	461	124
12093	0	458	121
12094	0	466	124
12095	0	460	116
12096	0	452	121
12097	0	417	105
12098	0	453	116
12099	0	455	119
12100	0	456	121
12101	0	460	124
12102	0	459	122
12103	0	455	124
12104	0	456	117
12105	0	456	122
12106	0	446	145
12107	0	443	139
12108	0	447	137
12109	0	444	138
12110	0	428	135
12111	0	427	148
12112	0	424	145
12113	0	426	142
12114	0	421	142
12115	0	418	142
12116	0	422	142
12117	0	442	135
12118	0	-1	-1
12119	0	456	109
12120	0	458	116
12121	0	457	118
12122	0	470	120
12123	0	469	120
12124	0	499	109
12125	0	-1	-1
12126	0	-1	-1
12127	0	668	194
12128	0	655	150
12129	0	675	147
12130	0	672	153
12131	0	667	163
12132	0	662	170
12133	0	669	161
12134	0	687	171
12135	0	691	158
12136	0	682	162
12137	0	680	166
12138	0	676	158
12139	0	667	160
12140	0	663	158
12141	0	646	165
12142	0	652	162
12143	0	667	165
12144	0	681	158
12145	0	660	161
12146	0	650	151
12147	0	-1	-1
12148	0	-1	-1
12149	0	-1	-1
12150	0	-1	-1
12151	0	449	128
12152	0	463	119
12153	0	468	128
12154	0	472	118
12155	0	470	126
12156	0	463	115
12157	0	471	123
12158	0	468	126
12159	0	465	124
12160	0	466	131
12161	0	471	132
12162	0	469	135
12163	0	475	133
12164	0	471	130
12165	0	480	134
12166	0	568	114
12167	0	585	113
12168	0	592	113
12169	0	599	110
12170	0	585	114
12171	0	541	103
12172	0	527	95
12173	0	460	117
12174	0	456	120
12175	0	461	122
12176	0	463	119
12177	0	456	122
12178	0	457	126
12179	0	455	129
12180	0	458	127
12181	0	455	126
12182	0	457	128
12183	0	458	130
12184	0	458	128
12185	0	454	119
12186	0	436	132
12187	0	416	128
12188	0	441	137
12189	0	459	154
12190	0	467	153
12191	0	460	151
12192	0	466	158
12193	0	469	163
12194	0	464	159
12195	0	440	157
12196	0	445	157
12197	0	446	161
12198	0	438	156
12199	0	442	163
12200	0	442	162
12201	0	445	158
12202	0	443	156
12203	0	434	157
12204	0	400	152
12205	0	-1	-1
12206	0	469	114
12207	0	458	128
12208	0	457	131
12209	0	458	129
12210	0	463	132
12211	0	468	131
12212	0	461	132
12213	0	459	133
12214	0	465	136
12215	0	460	131
12216	0	504	145
12217	0	514	146
12218	0	518	146
12219	0	521	150
12220	0	516	141
12221	0	516	141
12222	0	511	143
12223	0	516	139
12224	0	518	137
12225	0	509	130
12226	0	533	130
12227	0	451	108
12228	0	463	121
12229	0	463	124
12230	0	466	127
12231	0	464	123
12232	0	461	127
12233	0	466	128
12234	0	456	127
12235	0	468	137
12236	0	461	131
12237	0	463	128
12238	0	464	123
12239	0	-1	-1
12240	0	480	123
12241	0	461	125
12242	0	473	127
12243	0	468	127
12244	0	464	128
12245	0	466	129
12246	0	468	130
12247	0	468	130
12248	0	468	132
12249	0	464	128
12250	0	470	130
12251	0	464	131
12252	0	470	130
12253	0	468	129
12254	0	469	127
12255	0	495	123
12256	0	485	122
12257	0	461	121
12258	0	470	123
12259	0	466	125
12260	0	460	129
12261	0	465	128
12262	0	462	124
12263	0	466	125
12264	0	462	127
12265	0	467	126
12266	0	463	128
12267	0	466	129
12268	0	467	126
12269	0	468	132
12270	0	444	145
12271	0	436	151
12272	0	433	147
12273	0	432	146
12274	0	426	149
12275	0	416	145
12276	0	422	149
12277	0	426	154
12278	0	420	148
12279	0	420	147
12280	0	428	149
12281	0	406	137
12282	0	-1	-1
12283	0	424	117
12284	0	461	121
12285	0	465	123
12286	0	461	127
12287	0	463	127
12288	0	465	125
12289	0	464	130
12290	0	466	122
12291	0	466	124
12292	0	471	127
12293	0	465	128
12294	0	468	128
12295	0	471	125
12296	0	467	129
12297	0	474	128
12298	0	471	130
12299	0	465	125
12300	0	458	110
12301	0	-1	-1
12302	0	455	110
12303	0	463	118
12304	0	461	124
12305	0	464	124
12306	0	461	124
12307	0	468	126
12308	0	474	127
12309	0	545	114
12310	0	589	102
12311	0	593	109
12312	0	593	104
12313	0	603	112
12314	0	585	106
12315	0	587	106
12316	0	588	105
12317	0	584	103
12318	0	497	107
12319	0	519	121
12320	0	459	113
12321	0	464	119
12322	0	461	126
12323	0	463	124
12324	0	470	128
12325	0	464	126
12326	0	462	131
12327	0	464	132
12328	0	475	132
12329	0	478	128
12330	0	483	126
12331	0	487	130
12332	0	485	126
12333	0	476	122
12334	0	-1	-1
12335	0	482	124
12336	0	455	122
12337	0	470	126
12338	0	469	129
12339	0	468	130
12340	0	465	132
12341	0	472	128
12342	0	470	131
12343	0	472	135
12344	0	473	136
12345	0	469	134
12346	0	472	136
12347	0	470	123
12348	0	-1	-1
12349	0	-1	-1
12350	0	448	131
12351	0	472	130
12352	0	472	130
12353	0	463	130
12354	0	471	130
12355	0	473	131
12356	0	475	132
12357	0	470	134
12358	0	476	134
12359	0	474	135
12360	0	472	137
12361	0	474	134
12362	0	471	137
12363	0	472	138
12364	0	467	139
12365	0	475	135
12366	0	474	135
12367	0	471	137
12368	0	483	133
12369	0	480	137
12370	0	479	135
12371	0	473	138
12372	0	477	137
12373	0	480	141
12374	0	476	132
12375	0	436	150
12376	0	449	154
12377	0	449	156
12378	0	453	156
12379	0	458	152
12380	0	472	134
12381	0	471	140
12382	0	467	139
12383	0	470	143
12384	0	470	135
12385	0	472	137
12386	0	474	144
12387	0	471	138
12388	0	471	134
12389	0	477	133
12390	0	466	138
12391	0	466	137
12392	0	470	136
12393	0	470	134
12394	0	474	139
12395	0	455	143
12396	0	435	172
12397	0	444	170
12398	0	460	176
12399	0	454	168
12400	0	462	168
12401	0	456	167
12402	0	457	153
12403	0	449	173
12404	0	461	165
12405	0	463	168
12406	0	457	166
12407	0	457	161
12408	0	453	162
12409	0	503	142
12410	0	471	113
12411	0	467	128
12412	0	476	133
12413	0	477	134
12414	0	481	136
12415	0	481	135
12416	0	482	135
12417	0	482	132
12418	0	477	139
12419	0	475	140
12420	0	396	152
12421	0	371	151
12422	0	349	149
12423	0	352	150
12424	0	363	144
12425	0	330	147
12426	0	326	148
12427	0	355	151
12428	0	341	158
12429	0	325	160
12430	0	328	147
12431	0	364	142
12432	0	437	130
12433	0	483	126
12434	0	482	134
12435	0	476	134
12436	0	478	134
12437	0	479	134
12438	0	473	135
12439	0	472	141
12440	0	483	136
12441	0	550	117
12442	0	591	118
12443	0	589	118
12444	0	595	118
12445	0	575	121
12446	0	592	115
12447	0	591	116
12448	0	523	118
12449	0	478	125
12450	0	469	125
12451	0	466	135
12452	0	469	135
12453	0	470	135
12454	0	471	129
12455	0	474	130
12456	0	479	134
12457	0	477	133
12458	0	474	133
12459	0	480	136
12460	0	470	137
12461	0	479	135
12462	0	482	135
12463	0	480	135
12464	0	478	134
12465	0	481	135
12466	0	481	134
12467	0	484	137
12468	0	481	129
12469	0	480	132
12470	0	477	130
12471	0	475	134
12472	0	476	130
12473	0	471	135
12474	0	454	132
12475	0	398	148
12476	0	349	160
12477	0	307	181
12478	0	418	157
12479	0	348	154
12480	0	298	174
12481	0	381	160
12482	0	325	166
12483	0	331	158
12484	0	330	167
12485	0	307	173
12486	0	309	168
12487	0	319	164
12488	0	328	163
12489	0	321	162
12490	0	334	143
12491	0	-1	-1
12492	0	474	127
12493	0	494	129
12494	0	480	139
12495	0	487	147
12496	0	494	144
12497	0	490	148
12498	0	488	146
12499	0	483	140
12500	0	491	151
12501	0	493	145
12502	0	490	146
12503	0	489	145
12504	0	485	143
12505	0	495	146
12506	0	490	145
12507	0	490	147
12508	0	489	146
12509	0	494	148
12510	0	492	148
12511	0	493	146
12512	0	494	146
12513	0	487	148
12514	0	481	143
12515	0	-1	-1
12516	0	410	159
12517	0	375	157
12518	0	326	157
12519	0	320	163
12520	0	307	162
12521	0	319	167
12522	0	301	166
12523	0	334	164
12524	0	325	163
12525	0	322	164
12526	0	302	168
12527	0	321	165
12528	0	315	164
12529	0	309	165
12530	0	311	160
12531	0	301	164
12532	0	306	159
12533	0	375	140
12534	0	-1	-1
12535	0	484	128
12536	0	465	139
12537	0	454	139
12538	0	475	146
12539	0	476	150
12540	0	478	144
12541	0	471	147
12542	0	477	143
12543	0	467	140
12544	0	463	135
12545	0	466	141
12546	0	463	181
12547	0	464	175
12548	0	466	179
12549	0	469	182
12550	0	449	173
12551	0	443	182
12552	0	469	163
12553	0	474	168
12554	0	466	173
12555	0	417	211
12556	0	404	206
12557	0	436	164
12558	0	447	169
12559	0	444	161
12560	0	442	157
12561	0	447	152
12562	0	439	157
12563	0	450	154
12564	0	449	130
12565	0	458	132
12566	0	461	136
12567	0	462	137
12568	0	458	133
12569	0	462	137
12570	0	462	134
12571	0	494	121
12572	0	568	130
12573	0	572	117
12574	0	580	127
12575	0	581	125
12576	0	572	132
12577	0	578	141
12578	0	569	136
12579	0	578	137
12580	0	583	140
12581	0	592	137
12582	0	591	142
12583	0	583	147
12584	0	580	148
12585	0	599	143
12586	0	604	153
12587	0	595	151
12588	0	601	148
12589	0	570	100
12590	0	-1	-1
12591	0	443	116
12592	0	471	115
12593	0	447	190
12594	0	442	200
12595	0	441	198
12596	0	457	147
12597	0	435	146
12598	0	451	153
12599	0	454	164
12600	0	454	156
12601	0	462	165
12602	0	457	156
12603	0	453	151
12604	0	447	148
12605	0	444	161
12606	0	445	156
12607	0	458	170
12608	0	447	146
12609	0	446	166
12610	0	446	148
12611	0	451	165
12612	0	456	149
12613	0	468	153
12614	0	454	129
12615	0	467	141
12616	0	473	154
12617	0	447	136
12618	0	462	135
12619	0	450	137
12620	0	377	197
12621	0	340	163
12622	0	341	206
12623	0	359	186
12624	0	328	179
12625	0	308	176
12626	0	345	182
12627	0	347	181
12628	0	340	174
12629	0	309	191
12630	0	310	193
12631	0	304	195
12632	0	305	191
12633	0	328	180
12634	0	343	170
12635	0	309	175
12636	0	418	159
12637	0	446	130
12638	0	509	89
12639	0	475	109
12640	0	445	151
12641	0	462	140
12642	0	418	141
12643	0	464	138
12644	0	456	139
12645	0	465	127
12646	0	-1	-1
12647	0	449	107
12648	0	466	105
12649	0	461	117
12650	0	455	124
12651	0	459	129
12652	0	460	132
12653	0	470	143
12654	0	472	162
12655	0	465	159
12656	0	469	163
12657	0	466	166
12658	0	471	161
12659	0	464	166
12660	0	435	166
12661	0	432	179
12662	0	429	162
12663	0	447	164
12664	0	441	166
12665	0	444	167
12666	0	439	165
12667	0	432	174
12668	0	479	157
12669	0	-1	-1
12670	0	461	140
12671	0	459	138
12672	0	460	140
12673	0	464	140
12674	0	460	137
12675	0	457	140
12676	0	460	139
12677	0	455	137
12678	0	449	141
12679	0	454	142
12680	0	454	138
12681	0	469	140
12682	0	465	143
12683	0	465	131
12684	0	466	138
12685	0	467	140
12686	0	463	134
12687	0	462	144
12688	0	453	136
12689	0	449	140
12690	0	451	139
12691	0	456	141
12692	0	446	135
12693	0	388	157
12694	0	321	194
12695	0	318	160
12696	0	316	174
12697	0	304	166
12698	0	305	170
12699	0	310	177
12700	0	317	179
12701	0	327	168
12702	0	311	169
12703	0	319	184
12704	0	338	168
12705	0	320	173
12706	0	324	176
12707	0	342	171
12708	0	322	170
12709	0	317	185
12710	0	329	164
12711	0	311	171
12712	0	315	161
12713	0	341	150
12714	0	402	127
12715	0	438	128
12716	0	451	128
12717	0	439	130
12718	0	434	135
12719	0	441	139
12720	0	459	134
12721	0	452	134
12722	0	465	141
12723	0	459	138
12724	0	457	138
12725	0	454	136
12726	0	451	141
12727	0	459	137
12728	0	462	142
12729	0	460	141
12730	0	457	141
12731	0	453	139
12732	0	465	133
12733	0	400	145
12734	0	362	159
12735	0	323	189
12736	0	360	160
12737	0	302	176
12738	0	334	183
12739	0	306	181
12740	0	316	191
12741	0	317	180
12742	0	327	185
12743	0	318	197
12744	0	317	177
12745	0	324	185
12746	0	321	174
12747	0	329	174
12748	0	321	168
12749	0	326	165
12750	0	323	162
12751	0	321	176
12752	0	332	166
12753	0	333	178
12754	0	325	183
12755	0	345	157
12756	0	381	135
12757	0	445	127
12758	0	445	134
12759	0	459	135
12760	0	450	139
12761	0	457	137
12762	0	451	144
12763	0	457	140
12764	0	459	139
12765	0	458	137
12766	0	455	138
12767	0	454	141
12768	0	354	126
12769	0	397	136
12770	0	388	147
12771	0	361	156
12772	0	381	146
12773	0	286	187
12774	0	383	165
12775	0	357	171
12776	0	358	160
12777	0	315	177
12778	0	357	164
12779	0	329	167
12780	0	294	171
12781	0	319	188
12782	0	316	187
12783	0	317	186
12784	0	319	173
12785	0	384	165
12786	0	426	136
12787	0	444	121
12788	0	450	133
12789	0	471	136
12790	0	454	132
12791	0	451	137
12792	0	448	138
12793	0	453	140
12794	0	467	137
12795	0	465	134
12796	0	459	139
12797	0	464	133
12798	0	465	133
12799	0	461	135
12800	0	452	134
12801	0	463	139
12802	0	455	138
12803	0	458	134
12804	0	465	135
12805	0	458	137
12806	0	458	139
12807	0	481	130
12808	0	566	114
12809	0	580	118
12810	0	576	125
12811	0	582	120
12812	0	570	123
12813	0	569	118
12814	0	529	113
12815	0	460	125
12816	0	448	127
12817	0	454	132
12818	0	455	135
12819	0	451	133
